          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node   3 sent_total    693  recv_total    641

node   4  (   1,    0) (   0,    0) (   2,    1) (   4,    2) (  18,    8) (  40,   25) (  15,   24) (  20,   30) (   8,   19) (   4,    5)
          (   1,    5) (   2,    1) (   0,    0) (   0,    1) (   1,    1) (   3,    1) (   4,    3) (   5,    5) (   4,    5) (   0,    2)
          (   0,    0) (   1,    0) (   1,    1) (   1,    2) (   0,    0) (   2,    2) (   1,    0) (   1,    1) (   1,    2) (   1,    1)
          (   2,    0) (   2,    1) (   0,    0) (   2,    3) (   0,    2) (   0,    0) (   1,    0) (   2,    2) (   4,    1) (   2,    0)
          (   2,    2) (   5,    4) (   2,    6) (   2,    5) (   1,    1) (   1,    1) (   2,    1) (   1,    1) (   1,    2) (   0,    0)
          (   2,    0) (   2,    1) (   0,    0) (   1,    2) (   3,    5) (   2,    2) (   3,    0) (   1,    1) (   1,    2) (   3,    3)
          (   1,    3) (   1,    0) (   1,    1) (   2,    1) (   2,    2) (   2,    0) (   6,    5) (   1,    3) (   3,    4) (   1,    3)
          (   0,    0) (   5,    0) (   1,    1) (   1,    2) (   6,    4) (   1,    5) (   4,    3) (   0,    0) (   0,    3) (   2,    2)
          (   0,    0) (   1,    0) (   0,    0) (   2,    3) (   3,    3) (   4,    4) (   2,    1) (   1,    1) (   0,    1) (   0,    0)
          (   2,    0) (   3,    0) (   0,    0) (   3,    2) (   1,    3) (   0,    2) (   2,    1) (   2,    4) (   1,    2) (   5,    3)
          (   4,    4) (   6,    5) (   2,    2) (   0,    3) (   0,    0) (   0,    0) (   2,    1) (   4,    2) (   2,    3) (   1,    1)
          (   1,    1) (   1,    2) (   0,    0) (   0,    1) (   4,    2) (   4,    4) (   7,    6) (   0,    0) (   6,    9) (   0,    0)
          (   0,    0) (   3,    0) (   0,    0) (  13,    2) (   0,    0) (   2,    4) (   1,    0) (   1,   13) (   0,    1) (   0,    0)
          (   2,    0) (   4,    3) (   0,    0) (   1,    2) (   4,    6) (   0,    0) (   2,    1) (   2,    2) (   0,    1) (   6,    2)
          (   3,    3) (   4,    3) (   3,    3) (   1,    6) (   0,    0) (   2,    0) (   1,    0) (   4,    4) (   1,    2) (   4,    6)
          (   1,    1) (   2,    1) (   0,    0) (   0,    1) (   1,    1) (   2,    2) (   1,    0) (   1,    1) (   0,    1) (   3,    3)
          (   0,    0) (   4,    3) (   0,    0) (   4,    5) (   0,    0) (   1,    1) (   2,    1) (   0,    0) (   0,    1) (   1,    1)
          (   0,    0) (   3,    0) (   3,    3) (   4,    5) (   6,    4) (   2,    4) (   1,    0) (   2,    2) (   0,    3) (   1,    1)
          (   1,    1) (   2,    1) (   1,    1) (   2,    1) (   1,    1) (   0,    0) (   2,    1) (   1,    1) (   4,    3) (   2,    0)
          (   2,    2) (   3,    2) (   0,    0) (   3,    4) (   0,    0) (   1,    1) (   1,    0) (   1,    1) (   5,    6) (   1,    1)
          (   3,    3) (   1,    0) (   1,    1) (   0,    1) (   1,    1) (   1,    1) (   3,    2) (   3,    3) (   5,    6) (   1,    1)
          (   2,    2) (   1,    0) (   0,    0) (   2,    2) (   1,    1) (   4,    0) (   1,    0) (   0,    0) (   2,    3) (   0,    2)
          (   0,    0) (   1,    0) (   2,    2) (   4,    4) (   7,    7) (   4,    4) (   3,    2) (   0,    0) (   1,    2) (   1,    1)
          (   3,    3) (   8,    3) (   2,    2) (   1,    2) (   0,    0) (   1,    1) (   5,    0) (   3,    3) (   2,    3) (   4,    4)
          (   2,    2) (   5,    0) (   6,    6) (   0,    1) (   0,    0) (   0,    0) (   1,    0) (  10,    0) (   2,    2) (   7,    7)
          (   1,    1) (   1,    8) (   0,    0) (   0,    1) (   1,    1) (   0,    0) (   2,    1) (   0,    0) (   0,    0) (   1,    1)
          (   0,    0) (   4,    1) (   2,    2) (   1,    1) (   1,    1) (   0,    1) (   1,    0) (   1,    1) (   1,    1) (   2,    2)
          (   2,    0) (   2,    1) (   2,    2) (   0,    1) (   1,    2) (   0,    0) (   1,    0) (   3,    1) (   0,    1) (   3,    1)
          (   1,    1) (   1,    1) (   1,    1) (   0,    3) (   1,    1) (   2,    0) (   2,    1) (   1,    1) (   2,    3) (   1,    1)
          (   0,    0) (   2,    1) (   0,    0) (   6,    5) (   2,    2) (   1,    1) (   1,    0) (   0,    0) (   7,    1) (   3,    1)
          (   0,    0) (   2,    1) (   0,    2) (   4,    2) (   1,    1) (   1,    1) (   1,    0) (   0,    0) (   2,    2) (   3,    3)
          (   2,    2) (   3,    2) (   1,    1) (   2,    3) (   0,    0) (   1,    1) (   2,    1) (   0,    0) (   1,    1) (   1,    1)
          (   2,    2) (   5,    2) (   2,    2) (   1,    2) (   1,    1) (   0,    2) (   1,    0) (   0,    0) (   0,    0) (   5,    3)
          (   5,    3) (   4,    3) (   2,    2) (   1,    3) (   1,    2) (   2,    0) (   1,    0) (   2,    2) (   3,    1) (   2,    2)
          (   2,    2) (   1,    0) (   1,    3) (   1,    1) (   0,    0) (   0,    0) (   2,    1) (   3,    1) (   2,    3) (   1,    1)
          (   0,    0) (   1,    1) (   0,    0) (   3,    1) (   2,    0) (   2,    2) (   1,    0) (   0,    0) (   0,    3) (   1,    1)
          (   0,    0) (   1,    0) (   1,    1) (   3,    4) (   3,    3) (   1,    1) (   2,    1) (   0,    0) (   2,    0) (   4,    2)
          (   0,    0) (   4,    1) (   0,    0) (   0,    1) (   1,    1) (   0,    1) (   3,    0) (   0,    0) (   0,    1) (   4,    0)
          (   1,    1) (   1,    0) (   1,    1) (   0,    3) (   2,    2) (   0,    0) (   1,    0) (   2,    2) (   2,    3) (   2,    2)
          (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   3,    2) (   3,    3) (   3,    4) (   2,    2)
          (   0,    0) (   1,    0) (   2,    0) (   0,    1) (   0,    0) (   2,    2) (   1,    1) (   0,    0) (   1,    2) (   0,    0)
          (   0,    0) (   4,    1) (   0,    0) (   5,    4) (   5,    5) (   2,    2) (   2,    1) (   0,    1) (   0,    1) (   1,    1)
          (   0,    0) (   4,    3) (   4,    4) (   3,    4) (   1,    1) (   1,    1) (   5,    0) (   0,    0) (   4,    2) (   2,    0)
          (   2,    2) (   2,    1) (   1,    2) (   0,    0) (   0,    0) (   2,    0) (   5,    0) (   4,    0) (   2,    2) (   0,    2)
          (   1,    3) (   1,    3) (   0,    0) (   3,    1) (   1,    1) (   3,    3) (   3,    0) (   1,    2) (   1,    2) (   1,    1)
          (   0,    2) (   1,    0) (   1,    1) (   3,    2) (   4,    2) (   1,    1) (   1,    0) (   0,    1) (   0,    2) (   0,    0)
          (   2,    0) (   1,    0) (   2,    0) (   6,    0) (   2,    3) (   3,    3) (   1,    1) (   2,    7) (   1,    2) (   0,    0)
          (   0,    0) (   1,    0) (   6,    0) (   1,    2) (   4,    4) (   5,    5) (   3,    5) (   3,    3) (   1,    2) (   0,    0)
          (   2,    0) (   3,    0) (   4,    0) (   2,    0) (   1,    2) (   1,    2) (   2,    2) (   1,    2) (   0,    0) (   0,    0)
          (   2,    0) (   1,    0) (   8,    0) (   1,    2) (   1,    3) (   0,    0) (   1,    4) (   0,    0) (   1,    1) (   1,    1)
          (   6,    6) (   5,    4) (   2,    2) (   0,    1) (   0,    0) (   6,    0) (   3,    0) (   0,    0) (   2,    0) (   0,    3)
          (   1,    2) (   1,    0) (   1,    2) (   0,    0) (   2,    0) (   3,    1) (   2,    1) (   0,    0) (   1,    4) (   0,    2)
          (   0,    0) (   1,    0) (   0,    0) (   3,    1) (   3,    3) (   3,    3) (   5,    4) (   1,    1) (   0,    1) (   0,    0)
          (   2,    0) (   3,    2) (   1,    1) (   3,    4) (   2,    3) (   1,    1) (   1,    0) (   0,    0) (   3,    1) (   5,    1)
          (   2,    2) (   1,    0) (   1,    3) (   0,    2) (   0,    0) (   0,    0) (   1,    0) (   3,    1) (   0,    0) (   2,    2)
          (   2,    2) (   1,    1) (   0,    0) (   0,    1) (   2,    2) (   0,    0) (   3,    2) (   0,    0) (   1,    1) (   3,    1)
          (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   5,    1) (   1,    1) (   1,    0) (   0,    0) (   1,    6) (   1,    1)
          (   0,    0) (   1,    0) (   0,    0) (   3,    1) (   2,    0) (   0,    0) (   3,    2) (   1,    2) (   2,    3) (   1,    1)
          (   0,    0) (   5,    0) (   0,    0) (   1,    2) (   1,    1) (   0,    2) (   1,    0) (   0,    0) (   1,    2) (   4,    2)
          (   2,    2) (   2,    1) (   1,    1) (   2,    3) (   0,    0) (   0,    0) (   2,    1) (   2,    2) (   5,    3) (   4,    4)
          (   1,    1) (   1,    0) (   0,    2) (   2,    0) (   2,    0) (   0,    0) (   2,    1) (   0,    1) (   0,    1) (   1,    1)
          (   0,    0) (   5,    2) (   0,    0) (   2,    3) (   0,    0) (   0,    1) (   3,    0) (   0,    0) (   3,    1) (   1,    1)
          (   1,    2) (   2,    1) (   0,    2) (   1,    1) (   3,    3) (   1,    1) (   1,    0) (   2,    0) (   2,    0) (   5,    1)
          (   1,    1) (   1,    1) (   0,    1) (   0,    3) (   0,    0) (   0,    0) (   2,    1) (   5,    5) (   3,    3) (   1,    1)
          (   0,    0) (   3,    0) (   1,    1) (   1,    2) (   2,    2) (   2,    4) (   1,    0) (   2,    2) (   0,    1) (   1,    1)
          (   2,    0) (   1,    0) (   5,    5) (   2,    3) (   6,    7) (   1,    1) (   1,    0) (   0,    0) (   2,    0) (   6,    0)
          (   2,    2) (   4,    3) (   2,    4) (   3,    6) (   0,    0) (   0,    0) (   1,    0) (   2,    0) (   3,    2) (   1,    1)
          (   1,    1) (   2,    2) (   0,    1) (   0,    1) (   0,    0) (   0,    0) (   5,    0) (   2,    0) (   2,    2) (   1,    1)
          (   1,    4) (   1,    0) (   0,    0) (   1,    1) (   0,    0) (   8,    0) (   1,    0) (   0,    0) (   2,    1) (   0,    5)
          (   0,    0) (   1,    0) (   0,    0) (   1,    1) (   1,    1) (   4,    4) (   2,    1) (   0,    0) (   2,    3) (   0,    0)
         
node   4 sent_total   1248  recv_total   1083

node   5  (   0,    0) (   1,    0) (   4,    1) (   4,    2) (  32,   15) (  32,   26) (  16,   25) (  25,   34) (   5,   14) (  10,   14)
          (   4,    8) (   1,    3) (   2,    1) (   0,    0) (   0,    1) (   1,    1) (   2,    2) (   7,    6) (   2,    2) (   0,    1)
          (   0,    0) (   2,    0) (   9,    0) (   2,    2) (   2,    1) (   3,    5) (   0,    8) (   2,    1) (   0,    2) (   2,    3)
          (   3,    1) (   2,    2) (   3,    2) (   1,    1) (   0,    3) (   1,    1) (   0,    0) (   5,    2) (   1,    1) (   5,    4)
          (   3,    3) (   1,    3) (   2,    1) (   0,    2) (   2,    3) (   0,    0) (   2,    2) (   4,    1) (   3,    1) (   1,    2)
          (   0,    0) (   1,    3) (   1,    2) (   2,    2) (   1,    2) (   2,    2) (   3,    3) (   3,    2) (   2,    2) (   0,    1)
          (   1,    1) (   1,    1) (   3,    2) (   0,    0) (   1,    2) (   3,    1) (   3,    3) (   2,    1) (   1,    1) (   0,    3)
          (   1,    1) (   0,    0) (   2,    1) (   1,    1) (   4,    3) (   4,    4) (   3,    3) (   2,    1) (   2,    4) (   0,    1)
          (   1,    1) (   1,    1) (   5,    0) (   3,    1) (   1,    2) (   2,    2) (   1,    5) (   1,    2) (   0,    0) (   0,    1)
          (   2,    0) (   5,    3) (   2,    1) (   5,    5) (   2,    5) (   2,    4) (   1,    1) (   1,    0) (   4,    0) (   7,    6)
          (   0,    0) (   7,    7) (   1,    4) (   0,    2) (   0,    1) (   0,    0) (   2,    0) (   5,    4) (   4,    4) (   5,    6)
          (   4,    6) (   0,    0) (   1,    0) (   4,    0) (   1,    2) (   2,    0) (   1,    1) (   4,    7) (   0,    0) (   1,    4)
          (   0,    0) (   0,    0) (   5,    0) (   1,    1) (   5,    2) (   3,    3) (   1,    5) (   1,    0) (   0,    4) (   0,    1)
          (   0,    0) (   5,    5) (  12,   11) (   9,    9) (   2,    3) (   3,    3) (   1,    1) (   1,    0) (   4,    0) (   2,    1)
          (   2,    2) (   3,    3) (   4,    7) (   1,    3) (   1,    2) (   0,    0) (   1,    1) (   4,    1) (   3,    3) (   2,    3)
          (   1,    1) (   0,    2) (   1,    0) (   2,    2) (   2,    3) (   2,    2) (   5,    3) (   3,    2) (   2,    2) (   0,    1)
          (   1,    3) (   2,    2) (   2,    1) (   4,    4) (   1,    2) (   5,    5) (   1,    1) (   3,    2) (   1,    1) (   0,    1)
          (   0,    0) (   2,    0) (   4,    3) (   4,    4) (   4,    5) (   2,    4) (   2,    2) (   1,    0) (   2,    2) (   4,    3)
          (   2,    2) (   3,    1) (   3,    2) (   1,    3) (   1,    2) (   1,    1) (   2,    0) (   6,    1) (   2,    2) (   4,    5)
          (   3,    3) (   3,    5) (   2,    1) (   1,    1) (   0,    1) (   1,    1) (   2,    0) (   3,    2) (   1,    1) (   2,    3)
          (   4,    5) (   1,    1) (   2,    1) (   0,    0) (   2,    1) (   6,    0) (   0,    0) (   4,    3) (   1,    2) (   5,   11)
          (   1,    1) (   1,    1) (   1,    0) (   0,    0) (   3,    2) (   2,    2) (   4,    4) (   4,    3) (   2,    4) (   0,    1)
          (   0,    0) (   0,    0) (   5,    0) (   8,    0) (   2,    3) (   2,    2) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node   5 sent_total    588  recv_total    575

node   6  (   0,    0) (   1,    0) (   0,    0) (  16,    6) (  26,   12) (  16,   14) (  26,   29) (  15,   24) (   2,   13) (   9,   13)
          (   0,    2) (   1,    3) (   1,    2) (   0,    0) (   0,    1) (   2,    2) (   9,    9) (  10,    9) (   6,    6) (   1,    2)
          (   0,    0) (   2,    0) (   5,    0) (   5,    3) (   1,    2) (   4,    6) (   1,    5) (   3,    4) (   2,    0) (   3,    4)
          (   1,    1) (   2,    2) (   2,    3) (   1,    1) (   1,    2) (   0,    0) (   1,    1) (   2,    1) (   5,    5) (   4,    3)
          (   4,    4) (   3,    3) (   2,    1) (   0,    2) (   0,    1) (   5,    1) (   3,    1) (   2,    1) (   4,    2) (   1,    6)
          (   1,    3) (   1,    1) (   2,    3) (   0,    0) (   2,    1) (   1,    1) (   3,    3) (   4,    1) (   1,    3) (   1,    2)
          (   0,    0) (   2,    4) (   2,    1) (   0,    0) (   1,    2) (   2,    2) (   4,    2) (   3,    0) (   1,    1) (   1,    2)
          (   0,    2) (   0,    2) (   1,    0) (   1,    1) (   2,    3) (   2,    2) (   2,    2) (   3,    2) (   2,    2) (   0,    1)
          (   0,    0) (   0,    0) (   6,    3) (   4,    0) (   2,    3) (   2,    2) (   0,    2) (   1,    4) (   1,    1) (   0,    1)
          (   1,    1) (   1,    1) (   4,    3) (   5,    5) (   2,    3) (   1,    1) (   0,    0) (   3,    0) (  10,    0) (   1,    2)
          (   3,    3) (   1,    3) (   4,   13) (   0,    0) (   0,    1) (   2,    0) (   0,    0) (   8,    1) (   3,    3) (   1,    4)
          (   3,    3) (   0,    6) (   1,    0) (   0,    0) (   3,    2) (   6,    6) (   2,    2) (   1,    0) (   2,    4) (   0,    1)
          (   0,    0) (   0,    0) (   1,    0) (   7,    3) (   2,    1) (   6,    6) (   2,    2) (   4,    7) (   0,    2) (   1,    2)
          (   2,    0) (   2,    0) (   3,    2) (   1,    1) (   0,    3) (   0,    2) (   0,    0) (   4,    1) (   2,    0) (   1,    2)
          (   9,    7) (   4,    6) (   8,    9) (   1,    1) (   0,    3) (   0,    0) (   2,    0) (   9,    0) (   0,    0) (   0,    1)
          (   2,    4) (   0,    8) (   2,    1) (   1,    1) (   0,    1) (   4,    4) (   1,    1) (   3,    0) (   0,    0) (   0,    1)
          (   4,    0) (   0,    2) (   2,    1) (   0,    0) (   2,    7) (   2,    2) (   0,    0) (   2,    1) (   0,    0) (   0,    1)
          (   0,    0) (   0,    0) (   5,    4) (   5,    5) (   6,    7) (   3,    3) (   2,    2) (   1,    0) (   2,    0) (   1,    2)
          (   2,    0) (   2,    0) (   2,    3) (   1,    1) (   3,    3) (   0,    2) (   0,    0) (   2,    1) (   1,    1) (   5,    4)
          (   2,    2) (   0,    0) (   1,    0) (   2,    0) (   4,    3) (   1,    1) (   1,    1) (   2,    3) (   1,    1) (   2,    3)
          (   2,    0) (   2,    0) (   4,    3) (   0,    0) (   0,    2) (   0,    1) (   0,    0) (   4,    1) (   0,    0) (   1,    2)
          (   2,    2) (   0,    2) (   1,    0) (   0,    0) (   1,    2) (   3,    1) (   2,    2) (   2,    1) (   0,    0) (   0,    3)
          (   0,    0) (   0,    0) (   3,    0) (   1,    1) (   7,    8) (   1,    1) (   2,    4) (   2,    1) (   0,    0) (   2,    0)
          (   2,    2) (   9,    3) (   6,    3) (   1,    2) (   1,    2) (   2,    4) (   3,    1) (   3,    0) (   2,    2) (   0,    1)
          (   3,    3) (   2,    0) (   4,    1) (   2,    2) (   1,    1) (   0,    0) (   1,    1) (   4,    1) (   2,    0) (   2,    3)
          (   0,    0) (   0,    2) (   1,    0) (   0,    0) (   2,    1) (   2,    2) (   0,    0) (   3,    2) (   1,    3) (   0,    0)
          (   3,    1) (   1,    1) (   2,    1) (   1,    1) (   0,    3) (   0,    0) (   2,    0) (   3,    0) (   1,    1) (   2,    3)
          (   3,    3) (   2,    4) (   4,    3) (   1,    1) (   0,    1) (   0,    0) (   4,    0) (   4,    1) (   1,    1) (   0,    1)
          (   0,    3) (   0,    1) (   1,    0) (   0,    0) (   0,    1) (   3,    3) (   2,    2) (   3,    2) (   0,    0) (   2,    2)
          (   0,    0) (   4,    0) (   2,    1) (   0,    0) (   3,    3) (   0,    1) (   2,    0) (   1,    0) (   0,    0) (   1,    2)
          (   1,    1) (   2,    0) (   3,    2) (   0,    0) (   2,    0) (   2,    0) (   0,    0) (   7,    0) (   0,    0) (   0,    2)
          (   0,    0) (   0,    4) (   1,    0) (   0,    0) (   2,    3) (   3,    3) (   2,    2) (   2,    1) (   0,    0) (   2,    0)
          (   3,    1) (   0,    0) (   2,    1) (   0,    1) (   0,    2) (   0,    0) (   0,    0) (   1,    0) (   6,    0) (   2,    2)
          (   3,    3) (   3,    3) (   2,    3) (   0,    0) (   0,    0) (   2,    0) (   2,    0) (   7,    0) (   1,    1) (   3,    5)
          (   1,    3) (   2,    5) (   1,    0) (   0,    0) (   1,    2) (   0,    0) (   3,    1) (   4,    3) (   1,    1) (   1,    1)
          (   0,    1) (   0,    0) (   1,    0) (   2,    0) (   6,    2) (   1,    1) (   2,    2) (   2,    2) (   1,    3) (   0,    1)
